contract_address,evt_tx_hash,evt_index,evt_block_time,evt_block_number,from,to,value
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0xb3aa8eb19da9ee9e9164e0e8fd5b614213366e020075fe639a039161f0302562,43,2023-06-28 23:14:27.000 UTC,3.1930708e+07,0x1c42f2fcc9c7f4a30dc15acf9c047ddecf39de06,0x625e7708f30ca75bfd92586e17077590c60eb4cd,200000000
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0x67c1f24b764b4e2bef7de7009954916b7ef44daf97e2b28d759f42b4672cde33,19,2023-06-28 23:17:49.000 UTC,3.1930805e+07,0x1c42f2fcc9c7f4a30dc15acf9c047ddecf39de06,0x6324f71e95da287e65e274300eac1e7b7a0e6cd0,125000000
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0xf1aab8ed992f193bf41c78d0fd48120623b012923fde02ff60f207220c2c32b4,17,2023-06-28 23:35:13.000 UTC,3.1931318e+07,0x23622a177964888665beb695fff7d5da169d181a,0xe2b11d3002a2e49f1005e212e860f3b3ec73f985,175299735
0xfccf3cabbe80101232d343252614b6a3ee81c989,0x73f78dd9e4bce0c2ef30547d8b5110ca59b764b3d9c2978c4a6fbc8d89fdc527,14,2023-06-28 23:58:40.000 UTC,3.1932013e+07,0x1c42f2fcc9c7f4a30dc15acf9c047ddecf39de06,0x0000000000000000000000000000000000000000,35183426
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0x73f78dd9e4bce0c2ef30547d8b5110ca59b764b3d9c2978c4a6fbc8d89fdc527,17,2023-06-28 23:58:40.000 UTC,3.1932013e+07,0x1c42f2fcc9c7f4a30dc15acf9c047ddecf39de06,0x625e7708f30ca75bfd92586e17077590c60eb4cd,35190000
0xfccf3cabbe80101232d343252614b6a3ee81c989,0xa77ef17b34587e9f7fb89be67c80cd1c0cc81dae9a880ae4085634b42c7457af,8,2023-06-28 19:31:25.000 UTC,3.1924069e+07,0x38625496e2c108f6365cfe9aadd10948c6dda262,0x0000000000000000000000000000000000000000,8474188
0x6d80113e533a2c0fe82eabd35f1875dcea89ea97,0xa77ef17b34587e9f7fb89be67c80cd1c0cc81dae9a880ae4085634b42c7457af,13,2023-06-28 19:31:25.000 UTC,3.1924069e+07,0x38625496e2c108f6365cfe9aadd10948c6dda262,0x0000000000000000000000000000000000000000,755378444035912641
0x6d80113e533a2c0fe82eabd35f1875dcea89ea97,0xa77ef17b34587e9f7fb89be67c80cd1c0cc81dae9a880ae4085634b42c7457af,19,2023-06-28 19:31:25.000 UTC,3.1924069e+07,0x38625496e2c108f6365cfe9aadd10948c6dda262,0x5ba7fd868c40c16f7adfae6cf87121e13fc2f7a0,7000101947737366
0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,0x76e161b209e4c522744b364f10054a5858436cf707a8728c484988d5e91eebf2,10,2023-06-28 19:34:36.000 UTC,3.1924163e+07,0x5d5bf4d9e3631892ff1d6d95355bfc7d3b201d5d,0xfff6d276bc37c61a23f06410dce4a400f66420f8,18770305081479646
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0x2c600395c2a3f83afa6e3332dc235db346aa864bea418ae5be3d5b4b534a56a1,41,2023-06-28 19:54:15.000 UTC,3.1924749e+07,0x7e9226f4d9cf7aed64d24918477520a70d1b4820,0x0ddba20fa3b247fb3381cde1a1fae35c032e33fc,30000000
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0x551a331d8e1e68ebbc6204ee33f6403cf8b6c73f9aa5b89007c205347d2364e4,13,2023-06-28 20:00:50.000 UTC,3.1924944e+07,0x23622a177964888665beb695fff7d5da169d181a,0xd446eb1660f766d533beceef890df7a69d26f7d1,769171834
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0x17788c772acb1c2b5072832855c0e81f8e08825ecd71880a206c6ead8f7eaddc,18,2023-06-28 20:03:36.000 UTC,3.1925027e+07,0x23622a177964888665beb695fff7d5da169d181a,0xd446eb1660f766d533beceef890df7a69d26f7d1,520135120
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0xcb7d087b80a6a37e5868327c7d189a4b83d2e0e8cf3c4d12ffdbd830d8d3cabd,14,2023-06-28 20:05:46.000 UTC,3.1925092e+07,0x4e95c70321055fa370767e230f30aca620bc0de0,0x625e7708f30ca75bfd92586e17077590c60eb4cd,5380000000
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0xdbf19b6c63d0bfa8fb14ff0df0c5f8737b74934cad4f3896cc5cbf0203e5fa78,35,2023-06-28 20:15:44.000 UTC,3.192539e+07,0x23622a177964888665beb695fff7d5da169d181a,0xd446eb1660f766d533beceef890df7a69d26f7d1,342246332
0x625e7708f30ca75bfd92586e17077590c60eb4cd,0xa395223ce0a23cb01752d66928eb7a763fd3c4692709827d65a7bd8b652bb4f5,30,2023-06-28 20:17:01.000 UTC,3.1925426e+07,0x23622a177964888665beb695fff7d5da169d181a,0x00e39085c877328619fdb2a47d995c516a5fa869,200000000
0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xe415d76fd4b197994396fe864aa35511406e062ec9599ebefd20a284c1b75760,24,2023-06-28 20:26:24.000 UTC,3.1925707e+07,0x4e95c70321055fa370767e230f30aca620bc0de0,0x6d80113e533a2c0fe82eabd35f1875dcea89ea97,5240489562198470110
0x6d80113e533a2c0fe82eabd35f1875dcea89ea97,0x1d1346c199a22879f01900f51b8836d710a7af5f127b29b6694d71fc46d86e2c,32,2023-06-28 20:56:06.000 UTC,3.1926589e+07,0x4e95c70321055fa370767e230f30aca620bc0de0,0x6f143fe2f7b02424ad3cad1593d6f36c0aab69d7,5240498236984232915
0xb8361d0e3f3b0fc5e6071f3a3c3271223c49e3d9,0x792860f9190904cdbc13d9c3394a1d5b031620f587d1914876eb016d39ddd8ef,35,2023-06-28 09:51:53.000 UTC,3.1906854e+07,0xf93de9fb07f5762a1e3db9a5c687595111928d77,0x9092386c0a9af9722ff39f11d5b2cdf82d175515,0
0x46a51127c3ce23fb7ab1de06226147f446e4a857,0xdbf425d223975e14e554a106dfb75e9a16e1848bc11ae690f2adefb360bdb770,14,2023-06-28 05:32:00.000 UTC,3.1899204e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x0000000000000000000000000000000000000000,2550000000
0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,0xd2a0fef5801631ae5678c34f328947dabf3e9dbbf12388483498882eafa42d9a,10,2023-06-28 05:32:52.000 UTC,3.189923e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x7a00fa13da1fef01aa023bd6a4aa794d3ea69be6,2550000000
0x1852dc24d1a8956a0b356aa18ede954c7a0ca5ae,0xf56995725997e7195aeca4169bbe7b1cce18ca8372df86fcf4b4457318f52c01,62,2023-06-28 05:33:28.000 UTC,3.1899248e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x0000000000000000000000000000000000000000,2548552235028568866816
0xd586e7f844cea2f87f50152665bcbc2c279d8d70,0xf56995725997e7195aeca4169bbe7b1cce18ca8372df86fcf4b4457318f52c01,65,2023-06-28 05:33:28.000 UTC,3.1899248e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x47afa96cdc9fab46904a55a6ad4bf6660b53c38a,2548552235028568866816
0x46a51127c3ce23fb7ab1de06226147f446e4a857,0x145713b7feba44715d3d5e26d1451664df3e03513029ed7c20b1fa0e23ee65a2,24,2023-06-28 05:34:34.000 UTC,3.1899281e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x0000000000000000000000000000000000000000,3226000000
0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,0x1134cde57beb15ee2fd45aa2f86aef2435714becd82e4cc07d3734ff88926586,9,2023-06-28 05:35:39.000 UTC,3.1899314e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x7a00fa13da1fef01aa023bd6a4aa794d3ea69be6,3226000000
0x1852dc24d1a8956a0b356aa18ede954c7a0ca5ae,0xa588bdcf1fc0ccec63d5739554b2e927bd2590a0991ae2876ff0e1bef90821dc,17,2023-06-28 05:36:20.000 UTC,3.1899334e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x0000000000000000000000000000000000000000,3224151235835483127808
0xd586e7f844cea2f87f50152665bcbc2c279d8d70,0xa588bdcf1fc0ccec63d5739554b2e927bd2590a0991ae2876ff0e1bef90821dc,20,2023-06-28 05:36:20.000 UTC,3.1899334e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x47afa96cdc9fab46904a55a6ad4bf6660b53c38a,3224151235835483127808
0x46a51127c3ce23fb7ab1de06226147f446e4a857,0x2c5dc1988c99be6ea95612a4cd2d99c1ff8d2adcad03e213102f60718446a087,24,2023-06-28 05:37:07.000 UTC,3.1899358e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x0000000000000000000000000000000000000000,4075000000
0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,0x168204579b557a6eee4e59a492dbab4449d7d116ae6a9fa7cd1d259945c3d4a6,47,2023-06-28 05:38:37.000 UTC,3.1899402e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x7a00fa13da1fef01aa023bd6a4aa794d3ea69be6,4075000000
0x1852dc24d1a8956a0b356aa18ede954c7a0ca5ae,0xc3d285076f69c7b48198b85c18858aef2261af16727040bfd79ccb014b0b67aa,11,2023-06-28 05:39:25.000 UTC,3.1899426e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x0000000000000000000000000000000000000000,4072637154725446079325
0xd586e7f844cea2f87f50152665bcbc2c279d8d70,0xc3d285076f69c7b48198b85c18858aef2261af16727040bfd79ccb014b0b67aa,14,2023-06-28 05:39:25.000 UTC,3.1899426e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x47afa96cdc9fab46904a55a6ad4bf6660b53c38a,4072637154725446079325
0x46a51127c3ce23fb7ab1de06226147f446e4a857,0x19a78670e050be3e7b214f63c52495d78490c5afc9f7f47ebe4933af21793cce,43,2023-06-28 05:41:05.000 UTC,3.1899475e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x0000000000000000000000000000000000000000,5100000000
0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,0xc45aed2103ff0706d627623ed0a1f588b4b23429e515970b02315d591e68bc97,45,2023-06-28 05:42:45.000 UTC,3.1899524e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x7a00fa13da1fef01aa023bd6a4aa794d3ea69be6,1201500000
0x1852dc24d1a8956a0b356aa18ede954c7a0ca5ae,0x7261e5fed813dc1b8532d948d5dd8dbf5f99f209d8916c706e76bcc74832418a,40,2023-06-28 05:43:04.000 UTC,3.1899534e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x0000000000000000000000000000000000000000,1200864335066266639389
0xd586e7f844cea2f87f50152665bcbc2c279d8d70,0x7261e5fed813dc1b8532d948d5dd8dbf5f99f209d8916c706e76bcc74832418a,43,2023-06-28 05:43:04.000 UTC,3.1899534e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x47afa96cdc9fab46904a55a6ad4bf6660b53c38a,1200864335066266639389
0x46a51127c3ce23fb7ab1de06226147f446e4a857,0xd19c93f7c9dbd08c28c761bdab68e4e64e6d9d21a970ba75bb20a77292faf3ba,32,2023-06-28 05:43:54.000 UTC,3.1899559e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x0000000000000000000000000000000000000000,1563308470
0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,0x55d01bbc61eb3715ddb0f74b993c397ef6c63f5b8e517fed57b9997067bf8423,14,2023-06-28 06:01:47.000 UTC,3.1900092e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x7a00fa13da1fef01aa023bd6a4aa794d3ea69be6,5461808470
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0x7869ceda62b94605c534f60021d924ecf3f88291c479ad0ff2d94044c98fd124,22,2023-06-28 06:02:16.000 UTC,3.1900106e+07,0x39c73c1fedf4976a3f5205f844e31f65c08044ac,0x1205f31718499dbf1fca446663b532ef87481fe1,5461293412
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0x4f7b30e8e7f79d1b9a86d4949b1bc484833d4a9970dfe84d0d485987c782c7c9,36,2023-06-28 07:35:48.000 UTC,3.1902884e+07,0x7e9226f4d9cf7aed64d24918477520a70d1b4820,0x0ddba20fa3b247fb3381cde1a1fae35c032e33fc,8654747
0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,0xae3b0f11dd0e1eda24d4022db91c69bc90ebb58aea294ef7ff10c885f4de85c9,44,2023-06-28 07:49:26.000 UTC,3.1903273e+07,0x7e9226f4d9cf7aed64d24918477520a70d1b4820,0xdb6f1920a889355780af7570773609bd8cb1f498,20114530000000000
0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x762d47d7c5b11cf2584a9e0901946ae47eabc21cd695442eed061a9da936ccae,11,2023-06-28 08:10:01.000 UTC,3.1903869e+07,0x2e2fbe590bfdf3877ed814606bac785ba2e16538,0xfff6d276bc37c61a23f06410dce4a400f66420f8,4593881405094094749
0xd24c2ad096400b6fbcd2ad8b24e7acbc21a1da64,0x6f5a13d5419e4e014da3c44a5019f4124c8d505f971c8e0a64c46f8a4d4fcd82,11,2023-06-28 08:27:47.000 UTC,3.1904376e+07,0x4d73918a26c93bd0106c767ec0a2c494a122b90f,0x7e9226f4d9cf7aed64d24918477520a70d1b4820,3034933087827187133
0xd24c2ad096400b6fbcd2ad8b24e7acbc21a1da64,0x3f9af843deb724971b8940783e66698625c74a693332e1d0dfa01aae1aa8643b,14,2023-06-28 08:28:51.000 UTC,3.1904407e+07,0x7e9226f4d9cf7aed64d24918477520a70d1b4820,0xc45a479877e1e9dfe9fcd4056c699575a1045daa,3034933087827187133
0x0f577433bf59560ef2a79c124e9ff99fca258948,0xdc41601e8e1a1fd69dfc40ae94d392e012d9f7b397b2005f7d04d137a31ef458,12,2023-06-28 09:46:28.000 UTC,3.1906692e+07,0xf93de9fb07f5762a1e3db9a5c687595111928d77,0x0000000000000000000000000000000000000000,14257194595757458893
0x152b9d0fdc40c096757f570a51e494bd4b943e50,0x0cd7645f4f999f07b2b498b5ce1a3401b623046dc68ebbca8240a63de32caa74,14,2023-06-25 23:56:47.000 UTC,3.1804818e+07,0x5d5bf4d9e3631892ff1d6d95355bfc7d3b201d5d,0xfff6d276bc37c61a23f06410dce4a400f66420f8,200000
0x01234181085565ed162a948b6a5e88758cd7c7b8,0x60cabc16dcb63e51fd20a940f9be224cd75a57638036ba2e586d25964387bc17,38,2023-06-25 23:59:15.000 UTC,3.1804893e+07,0xc846f33cf0d462635dcb73dbc559d91edf68d1f2,0xd2d1162512f927a7e282ef43a362659e4f2a728f,9306419623491545712
0xd2d1162512f927a7e282ef43a362659e4f2a728f,0x60cabc16dcb63e51fd20a940f9be224cd75a57638036ba2e586d25964387bc17,42,2023-06-25 23:59:15.000 UTC,3.1804893e+07,0xc846f33cf0d462635dcb73dbc559d91edf68d1f2,0x9e295b5b976a184b14ad8cd72413ad846c299660,9306419623491545712
0x152b9d0fdc40c096757f570a51e494bd4b943e50,0x82af5fe239f28be5f31129dfc41fed35075134d1e9786e35c8b7d7708faee0b6,13,2023-06-25 18:45:23.000 UTC,3.1795622e+07,0x5d5bf4d9e3631892ff1d6d95355bfc7d3b201d5d,0xfff6d276bc37c61a23f06410dce4a400f66420f8,200000
0x625e7708f30ca75bfd92586e17077590c60eb4cd,0xd3cca8869ddfd11faa4f614470cd83f59faa9aa08188641e2ddc2bac6782a737,47,2023-06-24 10:23:38.000 UTC,3.173835e+07,0x8b862bac78016e454265bef26bd63c3d3a5354b4,0x00e39085c877328619fdb2a47d995c516a5fa869,300009902
0x82e64f49ed5ec1bc6e43dad4fc8af9bb3a2312ee,0x0e2cb52a60bfb4b87c3e37f246bf38ad98b974fbed5b6102f99d9fa3de1f240e,62,2023-06-24 10:24:30.000 UTC,3.1738376e+07,0x8b862bac78016e454265bef26bd63c3d3a5354b4,0x00e39085c877328619fdb2a47d995c516a5fa869,299664620857582575300
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0x7d3207b9bef4c8d33a1b091bb1fa52f92f636056655ed1f447b2e9feac9f7fc2,21,2023-06-24 10:43:58.000 UTC,3.173896e+07,0xe8e8e0bc50894f1048ffff62ff7c564c5652de83,0x18332988456c4bd9aba6698ec748b331516f5a14,200000000
0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,0xc66ccad5e22feb168f0da2a5b79db1b57289609bd0ffb1edee9fa5fef56d662b,18,2023-06-24 10:45:22.000 UTC,3.1739002e+07,0xe8e8e0bc50894f1048ffff62ff7c564c5652de83,0x0ef812f4c68dc84c22a4821ef30ba2ffab9c2f3a,199900023
0x8729438eb15e2c8b576fcc6aecda6a148776c0f5,0xcb717161919854604cb4bd123a1a0b4fad254b7e6c52070483b05e00067620be,23,2023-06-24 11:03:47.000 UTC,3.1739545e+07,0x4e95c70321055fa370767e230f30aca620bc0de0,0x2774516897ac629ad3ed9dcac7e375dda78412b9,2137426301092578119136
0x152b9d0fdc40c096757f570a51e494bd4b943e50,0x4f2ee8c69e348b44862902b5cf4970018f99401e85fe5960bf4b7bd68d82b604,8,2023-06-24 00:19:57.000 UTC,3.1720759e+07,0x5d5bf4d9e3631892ff1d6d95355bfc7d3b201d5d,0xfff6d276bc37c61a23f06410dce4a400f66420f8,100000
0x152b9d0fdc40c096757f570a51e494bd4b943e50,0xd1ecb076fbb952a991d966622242c019692faa67d213330a52cd7cc374b22115,6,2023-06-24 00:29:05.000 UTC,3.1721021e+07,0x5d5bf4d9e3631892ff1d6d95355bfc7d3b201d5d,0xfff6d276bc37c61a23f06410dce4a400f66420f8,100000
0x6d80113e533a2c0fe82eabd35f1875dcea89ea97,0xf10ec3a39cdfbde3f8f8554b2eabfb415f5fb1fa9112d056ce0d6ee74a31fcfa,5,2023-06-24 01:25:25.000 UTC,3.1722663e+07,0x851528705b0c0ce534c2a94d9b737107bc611fa5,0x6f143fe2f7b02424ad3cad1593d6f36c0aab69d7,4000000000000000000
0x152b9d0fdc40c096757f570a51e494bd4b943e50,0x7baf1ce07535d5edb0a6531d913494133d696991a22794a1320f59b9ac1c5b88,0,2023-06-24 01:36:08.000 UTC,3.1722975e+07,0xb10ddc75aab8c756299115b5d9abb5b32432fa0e,0x4224f6f4c9280509724db2dbac314621e4465c29,55000000
0x152b9d0fdc40c096757f570a51e494bd4b943e50,0xb8ff78a06f5fb5095eebe5764f7c058d3f0f57acf0882004c4193063d12670bf,4,2023-06-24 01:39:16.000 UTC,3.1723065e+07,0xb10ddc75aab8c756299115b5d9abb5b32432fa0e,0x4224f6f4c9280509724db2dbac314621e4465c29,52625282
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0xb8ff78a06f5fb5095eebe5764f7c058d3f0f57acf0882004c4193063d12670bf,6,2023-06-24 01:39:16.000 UTC,3.1723065e+07,0xb10ddc75aab8c756299115b5d9abb5b32432fa0e,0x4224f6f4c9280509724db2dbac314621e4465c29,16726261554
0x78ea3fef1c1f07348199bf44f45b803b9b0dbe28,0x8bb2297bfd1a9ca1f6ba060fb4d4326dc5e09b978acaec0aba1765e7228720e5,4,2023-06-24 01:44:34.000 UTC,3.1723215e+07,0x0fc0ebe63b74c3c90731a3cdae03c9a51b084f36,0x0000000000000000000000000000000000000000,1590050000000000000000
0x152b9d0fdc40c096757f570a51e494bd4b943e50,0x7f52e966b249fd5fc96e40d198334f8735cdd0efb42e9b66cd7c890725d4e58b,38,2023-06-24 01:54:31.000 UTC,3.172351e+07,0x5d5bf4d9e3631892ff1d6d95355bfc7d3b201d5d,0xfff6d276bc37c61a23f06410dce4a400f66420f8,190000
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0xbe3e3f27d772fc0a7abc895499660acfecfe71218bc8db4d3b2a404df231a9ff,2,2023-06-24 02:27:58.000 UTC,3.1724492e+07,0xb10ddc75aab8c756299115b5d9abb5b32432fa0e,0x4224f6f4c9280509724db2dbac314621e4465c29,16409000000
0x152b9d0fdc40c096757f570a51e494bd4b943e50,0xb0cd095316b648bf95acddaa64d3afce76e294ca678ede9e938912e07475c5e1,30,2023-06-24 02:28:35.000 UTC,3.172451e+07,0xb10ddc75aab8c756299115b5d9abb5b32432fa0e,0x4224f6f4c9280509724db2dbac314621e4465c29,53514947
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0xb0cd095316b648bf95acddaa64d3afce76e294ca678ede9e938912e07475c5e1,32,2023-06-24 02:28:35.000 UTC,3.172451e+07,0xb10ddc75aab8c756299115b5d9abb5b32432fa0e,0x4224f6f4c9280509724db2dbac314621e4465c29,16408369814
0x152b9d0fdc40c096757f570a51e494bd4b943e50,0x8ad1e01216eff450dbced947f1a19143cb1cfd65843fc73774ace4c671e7e272,19,2023-06-24 03:12:26.000 UTC,3.1725774e+07,0x0d82347bb99859e8a82df9660cf557684b79d93d,0x8ffdf2de812095b1d19cb146e4c004587c0a0692,10478657
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0x6673f27cebe705378dd3278a4dcf77e6b88644a868ef2ecfda2fbee89a1d7e7f,24,2023-06-24 03:14:08.000 UTC,3.1725825e+07,0x0d82347bb99859e8a82df9660cf557684b79d93d,0xd446eb1660f766d533beceef890df7a69d26f7d1,2423664507
0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x1a5aaac469e31d219f678b691c044f76245508e96c356749f7fac49655939e00,11,2023-06-24 03:33:15.000 UTC,3.1726379e+07,0x0fc0ebe63b74c3c90731a3cdae03c9a51b084f36,0x64c4607ad853999ee5042ba8377bfc4099c273de,37500000000000000
0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x1a5aaac469e31d219f678b691c044f76245508e96c356749f7fac49655939e00,12,2023-06-24 03:33:15.000 UTC,3.1726379e+07,0x0fc0ebe63b74c3c90731a3cdae03c9a51b084f36,0xae364b83e942ffbdcaba19552621ced336dea751,75000000000000000
0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x1a5aaac469e31d219f678b691c044f76245508e96c356749f7fac49655939e00,14,2023-06-24 03:33:15.000 UTC,3.1726379e+07,0x0fc0ebe63b74c3c90731a3cdae03c9a51b084f36,0xa832aa5ef5eff1e258f4bec7bf94a130952b0a49,1387500000000000000
